cell_id,cell_type
87_804,Cancer Epithelial
87_805,Cancer Epithelial
87_806,Cancer Epithelial
87_807,Cancer Epithelial
87_808,CAFs
87_809,Cancer Epithelial
87_810,CAFs
87_811,Cancer Epithelial
87_812,Cancer Epithelial
87_813,Cancer Epithelial
87_814,Cancer Epithelial
87_815,Cancer Epithelial
87_816,Cancer Epithelial
87_817,Endothelial
87_818,Cancer Epithelial
87_819,Cancer Epithelial
87_820,Cancer Epithelial
87_821,Cancer Epithelial
87_822,Cancer Epithelial
87_823,Cancer Epithelial
87_824,Cancer Epithelial
87_825,Cancer Epithelial
87_826,Cancer Epithelial
87_827,Cancer Epithelial
87_828,CAFs
87_829,Cancer Epithelial
87_830,Cancer Epithelial
87_831,CAFs
87_832,Cancer Epithelial
87_833,CAFs
87_834,Cancer Epithelial
87_835,Endothelial
87_836,Cancer Epithelial
87_837,Cancer Epithelial
87_839,Cancer Epithelial
87_840,Cancer Epithelial
87_841,Cancer Epithelial
87_842,Cancer Epithelial
87_843,Cancer Epithelial
87_844,Cancer Epithelial
87_845,CAFs
87_846,Cancer Epithelial
87_847,CAFs
87_848,CAFs
87_849,Cancer Epithelial
87_850,Cancer Epithelial
87_851,Cancer Epithelial
87_852,CAFs
87_853,CAFs
87_854,Cancer Epithelial
87_855,Cancer Epithelial
87_856,Cancer Epithelial
87_857,CAFs
87_858,Cancer Epithelial
87_859,Cancer Epithelial
87_860,Cancer Epithelial
87_861,Cancer Epithelial
87_862,Cancer Epithelial
87_863,CAFs
87_864,CAFs
87_865,CAFs
87_866,Cancer Epithelial
87_867,Cancer Epithelial
87_868,Cancer Epithelial
87_869,Cancer Epithelial
87_870,CAFs
87_871,Cancer Epithelial
87_872,Cancer Epithelial
87_873,Cancer Epithelial
87_874,Cancer Epithelial
87_875,Cancer Epithelial
87_877,Cancer Epithelial
87_878,Cancer Epithelial
87_879,Cancer Epithelial
87_880,Cancer Epithelial
87_881,CAFs
87_882,Cancer Epithelial
87_883,CAFs
87_884,CAFs
87_885,Cancer Epithelial
87_886,Cancer Epithelial
87_888,Cancer Epithelial
87_889,Cancer Epithelial
87_890,Cancer Epithelial
87_891,Cancer Epithelial
87_892,Cancer Epithelial
87_893,CAFs
87_894,Cancer Epithelial
87_895,Cancer Epithelial
87_896,Cancer Epithelial
87_897,Endothelial
87_898,Cancer Epithelial
87_899,Cancer Epithelial
87_900,Cancer Epithelial
87_901,Cancer Epithelial
87_902,Cancer Epithelial
87_903,Cancer Epithelial
87_904,Cancer Epithelial
87_905,Cancer Epithelial
87_906,CAFs
87_907,Cancer Epithelial
87_910,Cancer Epithelial
87_912,Cancer Epithelial
87_913,Cancer Epithelial
87_914,Cancer Epithelial
87_915,Cancer Epithelial
87_916,CAFs
87_917,Cancer Epithelial
87_918,Cancer Epithelial
87_919,Cancer Epithelial
87_920,Cancer Epithelial
87_921,Cancer Epithelial
87_922,Cancer Epithelial
87_923,Cancer Epithelial
87_924,Cancer Epithelial
87_925,CAFs
87_926,Cancer Epithelial
87_927,Cancer Epithelial
87_928,Cancer Epithelial
87_930,Cancer Epithelial
87_932,Cancer Epithelial
87_933,Cancer Epithelial
87_934,CAFs
87_935,CAFs
87_936,Cancer Epithelial
87_937,Cancer Epithelial
87_939,CAFs
87_940,Cancer Epithelial
87_941,Cancer Epithelial
87_942,Cancer Epithelial
87_943,Cancer Epithelial
87_944,Cancer Epithelial
87_945,Cancer Epithelial
87_946,CAFs
87_947,Cancer Epithelial
87_948,Cancer Epithelial
87_951,CAFs
87_952,Cancer Epithelial
87_953,CAFs
87_954,Cancer Epithelial
87_955,Cancer Epithelial
87_956,Cancer Epithelial
87_957,PVL
87_958,Cancer Epithelial
87_959,Cancer Epithelial
87_960,Cancer Epithelial
87_961,Cancer Epithelial
87_962,Cancer Epithelial
87_963,Cancer Epithelial
87_964,Cancer Epithelial
87_965,Cancer Epithelial
87_967,Cancer Epithelial
87_968,Cancer Epithelial
87_969,Cancer Epithelial
87_970,Cancer Epithelial
87_971,Cancer Epithelial
87_973,CAFs
87_974,Cancer Epithelial
87_975,Cancer Epithelial
87_976,Cancer Epithelial
87_978,Cancer Epithelial
87_979,CAFs
87_980,CAFs
87_981,CAFs
87_982,Cancer Epithelial
87_984,Cancer Epithelial
87_985,CAFs
87_986,CAFs
87_987,CAFs
87_988,Cancer Epithelial
87_989,Cancer Epithelial
87_990,Cancer Epithelial
87_991,Cancer Epithelial
87_993,Cancer Epithelial
87_995,Cancer Epithelial
87_996,Cancer Epithelial
87_997,Cancer Epithelial
87_998,Cancer Epithelial
87_999,CAFs
87_1000,Cancer Epithelial
87_1001,Cancer Epithelial
87_1002,Plasmablasts
87_1004,CAFs
87_1005,CAFs
87_1006,Cancer Epithelial
87_1007,Cancer Epithelial
87_1008,Cancer Epithelial
87_1009,Cancer Epithelial
87_1010,Cancer Epithelial
87_1011,Cancer Epithelial
87_1012,Cancer Epithelial
87_1013,Cancer Epithelial
87_1014,Cancer Epithelial
87_1015,Cancer Epithelial
87_1016,CAFs
87_1017,Cancer Epithelial
87_1018,Cancer Epithelial
87_1019,Cancer Epithelial
87_1020,CAFs
87_1021,Cancer Epithelial
87_1022,Cancer Epithelial
87_1023,Cancer Epithelial
87_1024,Cancer Epithelial
87_1025,CAFs
87_1026,CAFs
87_1027,Cancer Epithelial
87_1028,Cancer Epithelial
87_1029,Cancer Epithelial
87_1030,Cancer Epithelial
87_1031,Cancer Epithelial
87_1032,Cancer Epithelial
87_1033,Cancer Epithelial
87_1034,Cancer Epithelial
87_1035,Cancer Epithelial
87_1037,Myeloid
87_1038,Cancer Epithelial
87_1039,Cancer Epithelial
87_1040,Cancer Epithelial
87_1041,CAFs
87_1042,CAFs
87_1043,Cancer Epithelial
87_1044,Cancer Epithelial
87_1045,Cancer Epithelial
87_1046,Cancer Epithelial
87_1047,Cancer Epithelial
87_1048,Cancer Epithelial
87_1049,CAFs
87_1050,Cancer Epithelial
87_1051,CAFs
87_1052,Cancer Epithelial
87_1053,CAFs
87_1054,Cancer Epithelial
87_1055,Cancer Epithelial
87_1056,Cancer Epithelial
87_1057,Cancer Epithelial
87_1058,Cancer Epithelial
87_1059,Cancer Epithelial
87_1060,Cancer Epithelial
87_1061,CAFs
87_1062,Cancer Epithelial
87_1063,Cancer Epithelial
87_1064,Cancer Epithelial
87_1065,CAFs
87_1066,Endothelial
87_1067,Cancer Epithelial
87_1068,Cancer Epithelial
87_1069,Cancer Epithelial
87_1070,Cancer Epithelial
87_1071,Cancer Epithelial
87_1072,Cancer Epithelial
87_1073,Cancer Epithelial
87_1074,CAFs
87_1075,Cancer Epithelial
87_1076,Cancer Epithelial
87_1078,Cancer Epithelial
87_1079,CAFs
87_1080,Cancer Epithelial
87_1081,Cancer Epithelial
87_1082,CAFs
87_1083,Cancer Epithelial
87_1085,Cancer Epithelial
87_1086,Cancer Epithelial
87_1087,Cancer Epithelial
87_1088,Cancer Epithelial
87_1089,Cancer Epithelial
87_1090,Cancer Epithelial
87_1091,Cancer Epithelial
87_1092,CAFs
87_1093,Cancer Epithelial
87_1094,Cancer Epithelial
87_1095,Cancer Epithelial
87_1096,CAFs
87_1097,Cancer Epithelial
87_1098,CAFs
87_1099,Cancer Epithelial
87_1100,CAFs
87_1101,CAFs
87_1102,CAFs
87_1103,Cancer Epithelial
87_1104,Cancer Epithelial
87_1105,Cancer Epithelial
87_1106,Cancer Epithelial
87_1107,Cancer Epithelial
87_1108,Cancer Epithelial
87_1109,Cancer Epithelial
87_1110,Cancer Epithelial
87_1111,Cancer Epithelial
87_1112,Cancer Epithelial
87_1114,CAFs
87_1115,Cancer Epithelial
87_1116,CAFs
87_1118,Cancer Epithelial
87_1119,Cancer Epithelial
87_1120,Cancer Epithelial
87_1121,Cancer Epithelial
87_1122,Cancer Epithelial
87_1123,CAFs
87_1124,Cancer Epithelial
87_1125,CAFs
87_1126,Cancer Epithelial
87_1127,Cancer Epithelial
87_1128,CAFs
87_1129,Cancer Epithelial
87_1130,Cancer Epithelial
87_1131,Cancer Epithelial
87_1132,CAFs
87_1133,Cancer Epithelial
87_1134,Cancer Epithelial
87_1135,CAFs
87_1136,Cancer Epithelial
87_1137,CAFs
87_1138,Cancer Epithelial
87_1139,Cancer Epithelial
87_1140,Cancer Epithelial
87_1141,Endothelial
87_1142,Endothelial
87_1143,Cancer Epithelial
87_1144,Cancer Epithelial
87_1145,Cancer Epithelial
87_1146,Cancer Epithelial
87_1147,CAFs
87_1148,Cancer Epithelial
87_1149,Cancer Epithelial
87_1151,Plasmablasts
87_1152,Cancer Epithelial
87_1153,Cancer Epithelial
87_1154,Cancer Epithelial
87_1156,Cancer Epithelial
87_1157,Cancer Epithelial
87_1158,Cancer Epithelial
87_1159,Cancer Epithelial
87_1160,Cancer Epithelial
87_1161,Cancer Epithelial
87_1162,Cancer Epithelial
87_1163,Cancer Epithelial
87_1164,Cancer Epithelial
87_1165,Cancer Epithelial
87_1166,Cancer Epithelial
87_1167,PVL
87_1168,Cancer Epithelial
87_1169,Cancer Epithelial
87_1170,CAFs
87_1171,Cancer Epithelial
87_1172,Cancer Epithelial
87_1173,Cancer Epithelial
87_1174,Cancer Epithelial
87_1175,Cancer Epithelial
87_1176,Cancer Epithelial
87_1177,Cancer Epithelial
87_1178,Cancer Epithelial
87_1179,Cancer Epithelial
87_1180,Cancer Epithelial
87_1181,Cancer Epithelial
87_1182,Cancer Epithelial
87_1183,Cancer Epithelial
87_1185,Cancer Epithelial
87_1186,CAFs
87_1187,CAFs
87_1188,Cancer Epithelial
87_1189,Cancer Epithelial
87_1190,Cancer Epithelial
87_1191,Cancer Epithelial
87_1192,Cancer Epithelial
87_1193,Cancer Epithelial
87_1194,Cancer Epithelial
87_1195,Cancer Epithelial
87_1196,Cancer Epithelial
87_1197,Cancer Epithelial
87_1198,Cancer Epithelial
87_1199,Cancer Epithelial
87_1200,Cancer Epithelial
87_1201,Cancer Epithelial
87_1203,Cancer Epithelial
87_1204,CAFs
87_1205,Cancer Epithelial
87_1206,Cancer Epithelial
87_1207,Cancer Epithelial
87_1209,Cancer Epithelial
87_1211,Cancer Epithelial
87_1212,Cancer Epithelial
87_1213,CAFs
87_1214,CAFs
87_1215,Cancer Epithelial
87_1216,Cancer Epithelial
87_1217,Cancer Epithelial
87_1218,CAFs
87_1219,Cancer Epithelial
87_1220,CAFs
87_1221,Plasmablasts
87_1222,Cancer Epithelial
87_1224,Cancer Epithelial
87_1225,Cancer Epithelial
87_1226,CAFs
87_1227,Cancer Epithelial
87_1228,Cancer Epithelial
87_1229,Cancer Epithelial
87_1230,Cancer Epithelial
87_1232,Cancer Epithelial
87_1233,Cancer Epithelial
87_1234,Cancer Epithelial
87_1235,CAFs
87_1236,Cancer Epithelial
87_1237,Cancer Epithelial
87_1238,Cancer Epithelial
87_1239,Cancer Epithelial
87_1240,CAFs
87_1241,Cancer Epithelial
87_1242,Cancer Epithelial
87_1243,Cancer Epithelial
87_1244,Cancer Epithelial
87_1245,CAFs
87_1246,Cancer Epithelial
87_1247,Cancer Epithelial
87_1248,CAFs
87_1249,Cancer Epithelial
87_1250,CAFs
87_1251,Cancer Epithelial
87_1252,Cancer Epithelial
87_1253,Cancer Epithelial
87_1254,Cancer Epithelial
87_1255,Cancer Epithelial
87_1256,Cancer Epithelial
87_1257,Cancer Epithelial
87_1258,Cancer Epithelial
87_1259,Cancer Epithelial
87_1260,Cancer Epithelial
87_1261,Endothelial
87_1262,Cancer Epithelial
87_1263,Cancer Epithelial
87_1264,Cancer Epithelial
87_1265,Cancer Epithelial
87_1266,Cancer Epithelial
87_1267,Cancer Epithelial
87_1268,CAFs
87_1269,CAFs
87_1270,Cancer Epithelial
87_1271,Cancer Epithelial
87_1272,Cancer Epithelial
87_1273,Cancer Epithelial
87_1274,Cancer Epithelial
87_1275,Cancer Epithelial
87_1276,Cancer Epithelial
87_1277,Cancer Epithelial
87_1278,Cancer Epithelial
87_1279,Cancer Epithelial
87_1280,Cancer Epithelial
87_1281,Cancer Epithelial
87_1282,Cancer Epithelial
87_1283,Cancer Epithelial
87_1284,Cancer Epithelial
87_1285,Cancer Epithelial
87_1286,Cancer Epithelial
87_1287,Cancer Epithelial
87_1288,CAFs
87_1289,Cancer Epithelial
87_1290,Cancer Epithelial
87_1291,Cancer Epithelial
87_1292,Cancer Epithelial
87_1293,Cancer Epithelial
87_1294,Cancer Epithelial
87_1295,Cancer Epithelial
87_1296,Cancer Epithelial
87_1297,Cancer Epithelial
87_1298,CAFs
87_1299,CAFs
87_1301,CAFs
87_1302,Cancer Epithelial
87_1303,Cancer Epithelial
87_1304,Cancer Epithelial
87_1305,Cancer Epithelial
87_1306,Cancer Epithelial
87_1307,Cancer Epithelial
87_1308,Cancer Epithelial
87_1309,Cancer Epithelial
87_1310,CAFs
87_1311,Cancer Epithelial
87_1312,Cancer Epithelial
87_1313,Cancer Epithelial
87_1314,Cancer Epithelial
87_1315,Cancer Epithelial
87_1316,Cancer Epithelial
87_1317,Cancer Epithelial
87_1318,Cancer Epithelial
87_1319,Cancer Epithelial
87_1320,Cancer Epithelial
87_1321,Cancer Epithelial
87_1322,Cancer Epithelial
87_1323,Cancer Epithelial
87_1324,Cancer Epithelial
87_1325,CAFs
87_1326,Cancer Epithelial
87_1327,Cancer Epithelial
87_1328,Cancer Epithelial
87_1329,Cancer Epithelial
87_1331,Cancer Epithelial
87_1332,Cancer Epithelial
87_1333,CAFs
87_1334,Cancer Epithelial
87_1335,Cancer Epithelial
87_1336,Cancer Epithelial
87_1337,Cancer Epithelial
87_1338,CAFs
87_1339,Cancer Epithelial
87_1340,Cancer Epithelial
87_1341,Cancer Epithelial
87_1342,CAFs
87_1343,Cancer Epithelial
87_1344,Cancer Epithelial
87_1346,Cancer Epithelial
87_1347,Cancer Epithelial
87_1348,Cancer Epithelial
87_1349,Cancer Epithelial
87_1350,Cancer Epithelial
87_1351,Cancer Epithelial
87_1352,Cancer Epithelial
87_1353,Cancer Epithelial
87_1354,Cancer Epithelial
87_1356,Cancer Epithelial
87_1357,Cancer Epithelial
87_1358,Cancer Epithelial
87_1359,Cancer Epithelial
87_1360,Cancer Epithelial
87_1361,CAFs
87_1362,Cancer Epithelial
87_1363,Cancer Epithelial
87_1364,Cancer Epithelial
87_1365,CAFs
87_1366,Cancer Epithelial
87_1367,Cancer Epithelial
87_1368,Cancer Epithelial
87_1369,Cancer Epithelial
87_1370,Cancer Epithelial
87_1371,Endothelial
87_1372,Endothelial
87_1373,Cancer Epithelial
87_1374,Cancer Epithelial
87_1376,Cancer Epithelial
87_1377,Cancer Epithelial
87_1378,Cancer Epithelial
87_1379,Cancer Epithelial
87_1380,CAFs
87_1381,Cancer Epithelial
87_1382,Cancer Epithelial
87_1383,CAFs
87_1384,Cancer Epithelial
87_1385,Cancer Epithelial
87_1386,Cancer Epithelial
87_1387,Cancer Epithelial
87_1388,Cancer Epithelial
87_1389,Cancer Epithelial
87_1390,Cancer Epithelial
87_1391,Cancer Epithelial
87_1392,CAFs
87_1393,Cancer Epithelial
87_1394,Cancer Epithelial
87_1395,Cancer Epithelial
87_1396,CAFs
87_1397,Cancer Epithelial
87_1398,Cancer Epithelial
87_1399,Cancer Epithelial
87_1400,Cancer Epithelial
87_1401,Cancer Epithelial
87_1403,CAFs
87_1404,CAFs
87_1405,Cancer Epithelial
87_1406,Cancer Epithelial
87_1407,Cancer Epithelial
87_1408,Cancer Epithelial
87_1409,Cancer Epithelial
87_1410,Cancer Epithelial
87_1411,Cancer Epithelial
87_1412,Cancer Epithelial
87_1413,Cancer Epithelial
87_1414,Cancer Epithelial
87_1415,Cancer Epithelial
87_1416,Cancer Epithelial
87_1417,Cancer Epithelial
87_1418,PVL
87_1419,Cancer Epithelial
87_1420,Cancer Epithelial
87_1421,Cancer Epithelial
87_1422,Cancer Epithelial
87_1423,Cancer Epithelial
87_1424,Cancer Epithelial
87_1425,Cancer Epithelial
87_1426,CAFs
87_1427,PVL
87_1428,CAFs
87_1429,Cancer Epithelial
87_1430,Cancer Epithelial
87_1431,Cancer Epithelial
87_1432,Cancer Epithelial
87_1433,Cancer Epithelial
87_1434,Cancer Epithelial
87_1435,Cancer Epithelial
87_1436,Cancer Epithelial
87_1437,Cancer Epithelial
87_1438,Cancer Epithelial
87_1439,Cancer Epithelial
87_1440,Cancer Epithelial
87_1441,Cancer Epithelial
87_1443,Cancer Epithelial
87_1444,CAFs
87_1445,Cancer Epithelial
87_1446,Cancer Epithelial
87_1447,Cancer Epithelial
87_1448,Cancer Epithelial
87_1449,Cancer Epithelial
87_1450,Cancer Epithelial
87_1451,CAFs
87_1452,CAFs
87_1453,Cancer Epithelial
87_1454,CAFs
87_1455,Endothelial
87_1456,Cancer Epithelial
87_1457,Cancer Epithelial
87_1458,Cancer Epithelial
87_1459,Cancer Epithelial
87_1460,CAFs
87_1461,Cancer Epithelial
87_1462,Cancer Epithelial
87_1463,Cancer Epithelial
87_1464,CAFs
87_1465,Cancer Epithelial
87_1466,Cancer Epithelial
87_1467,Cancer Epithelial
87_1468,Cancer Epithelial
87_1469,Cancer Epithelial
87_1470,Cancer Epithelial
87_1471,CAFs
87_1472,Cancer Epithelial
87_1473,Cancer Epithelial
87_1474,PVL
87_1476,Cancer Epithelial
87_1477,Cancer Epithelial
87_1478,Cancer Epithelial
87_1479,Cancer Epithelial
87_1480,Cancer Epithelial
87_1481,Cancer Epithelial
87_1482,Cancer Epithelial
87_1483,Cancer Epithelial
87_1484,Cancer Epithelial
87_1485,Cancer Epithelial
87_1486,Cancer Epithelial
87_1487,CAFs
87_1488,Cancer Epithelial
87_1489,Cancer Epithelial
87_1490,Cancer Epithelial
87_1491,Cancer Epithelial
87_1492,Cancer Epithelial
87_1493,Cancer Epithelial
87_1494,Endothelial
87_1495,Cancer Epithelial
87_1496,Cancer Epithelial
87_1498,Cancer Epithelial
87_1499,Cancer Epithelial
87_1500,Cancer Epithelial
87_1501,Cancer Epithelial
87_1502,Cancer Epithelial
87_1503,Cancer Epithelial
87_1504,Cancer Epithelial
87_1505,Cancer Epithelial
87_1506,Cancer Epithelial
87_1507,Cancer Epithelial
87_1508,Cancer Epithelial
87_1509,Cancer Epithelial
87_1510,Cancer Epithelial
87_1511,Cancer Epithelial
87_1512,Cancer Epithelial
87_1513,Cancer Epithelial
87_1514,Endothelial
87_1515,Cancer Epithelial
87_1516,Cancer Epithelial
87_1517,Cancer Epithelial
87_1518,Cancer Epithelial
87_1519,Cancer Epithelial
87_1520,CAFs
87_1521,Cancer Epithelial
87_1522,Cancer Epithelial
87_1523,Cancer Epithelial
87_1524,CAFs
87_1525,Cancer Epithelial
87_1526,CAFs
87_1527,CAFs
87_1528,Cancer Epithelial
87_1529,CAFs
87_1530,Cancer Epithelial
87_1532,Cancer Epithelial
87_1533,Cancer Epithelial
87_1534,Cancer Epithelial
87_1535,Cancer Epithelial
87_1536,Cancer Epithelial
87_1537,Cancer Epithelial
87_1538,Cancer Epithelial
87_1539,Cancer Epithelial
87_1540,Cancer Epithelial
87_1541,Cancer Epithelial
87_1542,Cancer Epithelial
87_1543,CAFs
87_1544,Cancer Epithelial
87_1545,Cancer Epithelial
87_1546,Cancer Epithelial
87_1547,Cancer Epithelial
87_1548,Cancer Epithelial
87_1549,Cancer Epithelial
87_1550,Cancer Epithelial
87_1551,Cancer Epithelial
87_1552,Cancer Epithelial
87_1554,Cancer Epithelial
87_1555,Endothelial
87_1556,Cancer Epithelial
87_1557,Cancer Epithelial
87_1558,Myeloid
87_1559,Cancer Epithelial
87_1560,Cancer Epithelial
87_1561,Cancer Epithelial
87_1562,Cancer Epithelial
87_1563,Cancer Epithelial
87_1564,Cancer Epithelial
87_1565,Cancer Epithelial
87_1566,Cancer Epithelial
87_1567,Cancer Epithelial
87_1568,Cancer Epithelial
87_1569,Cancer Epithelial
87_1571,PVL
87_1572,Cancer Epithelial
87_1573,Cancer Epithelial
87_1574,Cancer Epithelial
87_1575,Cancer Epithelial
87_1576,Cancer Epithelial
87_1577,Cancer Epithelial
87_1578,Cancer Epithelial
87_1579,Cancer Epithelial
87_1580,Cancer Epithelial
87_1581,Cancer Epithelial
87_1582,Cancer Epithelial
87_1583,Cancer Epithelial
87_1584,Endothelial
87_1585,Cancer Epithelial
87_1586,Cancer Epithelial
87_1587,CAFs
87_1588,Cancer Epithelial
87_1589,Cancer Epithelial
87_1590,Cancer Epithelial
87_1591,Plasmablasts
87_1592,Cancer Epithelial
87_1593,Cancer Epithelial
87_1594,Endothelial
87_1595,Cancer Epithelial
87_1596,Cancer Epithelial
87_1597,Cancer Epithelial
87_1598,Cancer Epithelial
87_1599,Cancer Epithelial
87_1600,Cancer Epithelial
87_1601,CAFs
87_1602,Cancer Epithelial
87_1603,Cancer Epithelial
87_1604,Cancer Epithelial
87_1605,Cancer Epithelial
87_1606,Cancer Epithelial
87_1607,Cancer Epithelial
87_1608,Cancer Epithelial
87_1609,Cancer Epithelial
87_1610,CAFs
87_1611,Cancer Epithelial
87_1612,Cancer Epithelial
87_1613,Cancer Epithelial
87_1614,Cancer Epithelial
87_1615,Cancer Epithelial
87_1616,CAFs
87_1617,Cancer Epithelial
87_1618,PVL
87_1619,Cancer Epithelial
87_1620,Cancer Epithelial
87_1621,Cancer Epithelial
87_1622,Cancer Epithelial
87_1623,Cancer Epithelial
87_1624,Endothelial
87_1625,Cancer Epithelial
87_1626,Cancer Epithelial
87_1627,Cancer Epithelial
87_1628,Cancer Epithelial
87_1629,CAFs
87_1630,Cancer Epithelial
87_1631,Cancer Epithelial
87_1632,Cancer Epithelial
87_1633,Cancer Epithelial
87_1634,Cancer Epithelial
87_1635,Cancer Epithelial
87_1636,Cancer Epithelial
87_1637,Cancer Epithelial
87_1638,Cancer Epithelial
87_1639,Cancer Epithelial
87_1640,Cancer Epithelial
87_1641,Cancer Epithelial
87_1642,Cancer Epithelial
87_1643,Cancer Epithelial
87_1644,Cancer Epithelial
87_1645,Cancer Epithelial
87_1646,Cancer Epithelial
87_1647,Cancer Epithelial
87_1648,Cancer Epithelial
87_1649,Cancer Epithelial
87_1650,Cancer Epithelial
87_1651,Cancer Epithelial
87_1653,Cancer Epithelial
87_1654,Cancer Epithelial
87_1655,PVL
87_1656,Cancer Epithelial
87_1657,Cancer Epithelial
87_1658,Cancer Epithelial
87_1659,Cancer Epithelial
87_1660,Cancer Epithelial
87_1661,Cancer Epithelial
87_1662,Cancer Epithelial
87_1663,Cancer Epithelial
87_1664,Cancer Epithelial
87_1665,Cancer Epithelial
87_1666,Cancer Epithelial
87_1667,Cancer Epithelial
87_1668,Cancer Epithelial
87_1669,Cancer Epithelial
87_1670,Cancer Epithelial
87_1671,Cancer Epithelial
87_1672,Cancer Epithelial
87_1673,CAFs
87_1674,Cancer Epithelial
87_1675,Cancer Epithelial
87_1676,Cancer Epithelial
87_1677,Cancer Epithelial
87_1678,Cancer Epithelial
87_1679,CAFs
87_1680,Cancer Epithelial
87_1681,Cancer Epithelial
87_1682,CAFs
87_1683,Cancer Epithelial
87_1684,Cancer Epithelial
87_1685,Cancer Epithelial
87_1686,Cancer Epithelial
87_1687,Cancer Epithelial
87_1688,Cancer Epithelial
87_1689,Cancer Epithelial
87_1690,Cancer Epithelial
87_1691,Cancer Epithelial
87_1692,Cancer Epithelial
87_1693,Cancer Epithelial
87_1694,Cancer Epithelial
87_1695,CAFs
87_1696,Cancer Epithelial
87_1697,Cancer Epithelial
87_1698,Cancer Epithelial
87_1699,Cancer Epithelial
87_1700,Cancer Epithelial
87_1701,Cancer Epithelial
87_1702,Cancer Epithelial
87_1703,Cancer Epithelial
87_1704,Cancer Epithelial
87_1705,CAFs
87_1706,Cancer Epithelial
87_1707,Cancer Epithelial
87_1708,Cancer Epithelial
87_1709,Cancer Epithelial
87_1710,Cancer Epithelial
87_1711,Cancer Epithelial
87_1712,Cancer Epithelial
87_1713,Cancer Epithelial
87_1714,Cancer Epithelial
87_1715,Cancer Epithelial
87_1716,Cancer Epithelial
87_1717,CAFs
87_1718,Cancer Epithelial
87_1719,Cancer Epithelial
87_1720,Cancer Epithelial
87_1721,Cancer Epithelial
87_1722,Cancer Epithelial
87_1723,CAFs
87_1724,Cancer Epithelial
87_1725,Cancer Epithelial
87_1726,Cancer Epithelial
87_1727,CAFs
87_1728,Cancer Epithelial
87_1729,Cancer Epithelial
87_1730,Cancer Epithelial
87_1731,Cancer Epithelial
